DEPTH,,CALI,RHOB,TNPH,SP,SGR,LLD,LLS,MSFLC,DTLN,DRHO,PERMCORE  .,PHICORE ,GDCORE
FT,,IN,G/C3,DEC,MV,GAPI,OHMM,OHMM,OHMM,US/F,G/C3,MD,FRAC,KGDM
7729.5,7669.5,11.10,2.311,0.489,-31.16,94.40,1.30,1.41,0.38,96.51,0.214,-999,-999,-999
7730.0,7670.0,11.21,2.302,0.476,-31.30,93.38,1.28,1.35,0.36,98.48,0.226,-999,-999,-999
7730.5,7670.5,10.92,2.242,0.469,-31.15,93.90,1.28,1.28,0.38,94.29,0.182,-999,-999,-999
7731.0,7671.0,11.45,2.267,0.477,-30.66,92.80,1.18,1.28,0.43,92.22,0.186,-999,-999,-999
7731.5,7671.5,11.32,2.310,0.487,-30.33,93.99,1.24,1.33,0.46,96.29,0.206,-999,-999,-999
7732.0,7672.0,11.83,2.307,0.435,-30.36,96.32,1.29,1.38,0.45,96.20,0.189,-999,-999,-999
7732.5,7672.5,11.51,2.367,0.428,-30.39,97.71,1.32,1.39,0.44,96.57,0.213,-999,-999,-999
7733.0,7673.0,11.55,2.342,0.470,-30.64,98.54,1.35,1.39,0.44,89.86,0.208,-999,-999,-999
7733.5,7673.5,11.79,2.461,0.516,-30.41,98.54,1.23,1.36,0.45,91.59,0.238,-999,-999,-999
7734.0,7674.0,12.07,2.467,0.497,-30.38,100.24,1.26,1.38,0.46,98.38,0.242,-999,-999,-999
7734.5,7674.5,12.45,2.475,0.430,-30.61,102.83,1.35,1.44,0.45,97.29,0.232,-999,-999,-999
7735.0,7675.0,12.08,2.396,0.397,-30.58,105.81,1.46,1.53,0.45,96.21,0.179,-999,-999,-999
7735.5,7675.5,11.54,2.354,0.402,-30.76,106.26,1.58,1.63,0.48,98.88,0.136,-999,-999,-999
7736.0,7676.0,11.76,2.263,0.428,-31.17,102.18,1.58,1.64,0.51,94.00,0.159,-999,-999,-999
7736.5,7676.5,11.77,2.166,0.459,-30.94,101.20,1.44,1.56,0.51,90.07,0.147,-999,-999,-999
7737.0,7677.0,10.99,2.199,0.480,-31.13,100.88,1.38,1.49,0.47,94.24,0.130,-999,-999,-999
7737.5,7677.5,11.58,2.305,0.491,-30.90,99.01,1.40,1.50,0.40,95.45,0.177,-999,-999,-999
7738.0,7678.0,11.54,2.201,0.503,-30.79,93.64,1.42,1.51,0.35,95.12,0.157,-999,-999,-999
7738.5,7678.5,11.12,2.228,0.474,-31.06,90.16,1.44,1.51,0.36,99.67,0.186,-999,-999,-999
7739.0,7679.0,11.60,2.237,0.423,-31.34,88.48,1.42,1.53,0.40,95.00,0.208,-999,-999,-999
7739.5,7679.5,11.81,2.159,0.430,-30.72,89.31,1.35,1.48,0.45,92.32,0.153,-999,-999,-999
7740.0,7680.0,10.41,2.024,0.460,-30.46,95.43,1.23,1.38,0.47,93.51,0.079,-999,-999,-999
7740.5,7680.5,10.93,2.133,0.466,-30.72,95.04,1.24,1.35,0.44,97.76,0.080,-999,-999,-999
7741.0,7681.0,11.66,2.165,0.470,-30.60,92.76,1.24,1.36,0.38,91.55,0.112,-999,-999,-999
7741.5,7681.5,12.03,2.215,0.455,-30.57,93.12,1.29,1.39,0.32,94.80,0.150,-999,-999,-999
7742.0,7682.0,11.53,2.229,0.463,-30.73,95.28,1.32,1.42,0.29,95.70,0.153,-999,-999,-999
7742.5,7682.5,11.44,2.209,0.478,-30.41,99.98,1.31,1.44,0.31,95.44,0.153,-999,-999,-999
7743.0,7683.0,10.98,2.236,0.475,-30.38,99.01,1.30,1.41,0.34,93.49,0.170,-999,-999,-999
7743.5,7683.5,11.42,2.402,0.449,-30.57,104.78,1.33,1.43,0.38,91.89,0.206,-999,-999,-999
7744.0,7684.0,11.64,2.253,0.415,-30.55,104.52,1.42,1.51,0.41,91.06,0.158,-999,-999,-999
7744.5,7684.5,11.34,2.394,0.388,-31.02,101.06,1.51,1.59,0.44,93.09,0.179,-999,-999,-999
7745.0,7685.0,11.35,2.377,0.379,-30.77,103.44,1.58,1.68,0.49,92.60,0.162,-999,-999,-999
7745.5,7685.5,11.46,2.465,0.404,-31.05,102.22,1.62,1.74,0.53,92.54,0.214,-999,-999,-999
7746.0,7686.0,11.58,2.492,0.415,-31.28,99.84,1.62,1.74,0.52,90.96,0.253,-999,-999,-999
7746.5,7686.5,11.68,2.486,0.411,-31.50,99.81,1.59,1.68,0.51,91.78,0.262,-999,-999,-999
7747.0,7687.0,11.51,2.501,0.420,-31.39,99.31,1.55,1.64,0.51,87.52,0.274,-999,-999,-999
7747.5,7687.5,11.32,2.535,0.422,-31.68,98.31,1.56,1.65,0.57,93.28,0.303,-999,-999,-999
7748.0,7688.0,11.34,2.370,0.409,-31.78,98.11,1.55,1.66,0.70,94.69,0.239,-999,-999,-999
7748.5,7688.5,11.86,2.310,0.397,-31.54,94.76,1.56,1.67,0.79,92.37,0.190,-999,-999,-999
7749.0,7689.0,11.51,2.332,0.417,-31.53,95.52,1.54,1.66,0.79,94.30,0.171,-999,-999,-999
7749.5,7689.5,11.05,2.406,0.450,-31.17,95.91,1.49,1.60,0.71,94.60,0.156,-999,-999,-999
7750.0,7690.0,11.77,2.423,0.449,-31.35,95.93,1.45,1.54,0.62,95.20,0.136,-999,-999,-999
7750.5,7690.5,11.81,2.373,0.424,-30.92,94.13,1.37,1.49,0.60,94.95,0.154,-999,-999,-999
7751.0,7691.0,11.97,2.275,0.420,-30.83,92.17,1.32,1.44,0.60,93.84,0.164,-999,-999,-999
7751.5,7691.5,12.12,2.249,0.438,-30.74,89.75,1.39,1.47,0.57,91.72,0.149,-999,-999,-999
7752.0,7692.0,11.99,2.334,0.456,-30.96,89.44,1.45,1.55,0.48,95.59,0.176,-999,-999,-999
7752.5,7692.5,11.39,2.388,0.439,-31.25,91.93,1.52,1.64,0.41,86.52,0.234,-999,-999,-999
7753.0,7693.0,11.34,2.390,0.410,-31.40,97.72,1.64,1.74,0.41,96.64,0.222,-999,-999,-999
7753.5,7693.5,11.74,2.278,0.413,-31.28,103.34,1.72,1.81,0.48,92.05,0.150,-999,-999,-999
7754.0,7694.0,11.46,2.275,0.419,-31.29,104.16,1.67,1.78,0.61,87.56,0.166,-999,-999,-999
7754.5,7694.5,11.17,2.311,0.411,-31.66,102.95,1.69,1.77,0.68,88.20,0.189,-999,-999,-999
7755.0,7695.0,11.18,2.375,0.426,-31.71,101.06,1.73,1.80,0.67,90.60,0.151,-999,-999,-999
7755.5,7695.5,11.60,2.324,0.419,-31.38,100.28,1.77,1.84,0.61,97.30,0.120,-999,-999,-999
7756.0,7696.0,11.30,2.282,0.429,-32.05,101.57,1.75,1.84,0.58,98.14,0.146,-999,-999,-999
7756.5,7696.5,10.98,2.401,0.430,-31.52,100.08,1.64,1.75,0.65,90.21,0.205,-999,-999,-999
7757.0,7697.0,10.78,2.359,0.415,-31.59,96.87,1.56,1.64,0.73,88.22,0.178,-999,-999,-999
7757.5,7697.5,10.50,2.353,0.401,-31.56,98.16,1.54,1.60,0.74,89.16,0.167,-999,-999,-999
7758.0,7698.0,11.06,2.309,0.387,-31.18,100.99,1.58,1.63,0.67,91.41,0.173,-999,-999,-999
7758.5,7698.5,11.27,2.314,0.375,-30.95,101.70,1.62,1.68,0.59,94.49,0.144,-999,-999,-999
7759.0,7699.0,10.83,2.298,0.373,-30.84,99.57,1.66,1.71,0.56,94.45,0.144,-999,-999,-999
7759.5,7699.5,10.98,2.172,0.401,-30.82,98.70,1.65,1.74,0.56,94.50,0.123,-999,-999,-999
7760.0,7700.0,11.07,2.207,0.444,-30.50,98.55,1.64,1.74,0.52,93.49,0.085,-999,-999,-999
7760.5,7700.5,10.72,2.110,0.463,-30.55,95.20,1.61,1.71,0.47,91.00,0.032,-999,-999,-999
7761.0,7701.0,10.88,2.195,0.456,-30.58,93.83,1.60,1.68,0.46,91.22,0.110,-999,-999,-999
7761.5,7701.5,10.77,2.291,0.465,-30.32,95.99,1.60,1.66,0.48,95.10,0.178,-999,-999,-999
7762.0,7702.0,10.83,2.360,0.487,-30.40,94.94,1.56,1.64,0.53,93.80,0.188,-999,-999,-999
7762.5,7702.5,11.14,2.335,0.474,-30.52,92.86,1.52,1.62,0.54,92.56,0.184,-999,-999,-999
7763.0,7703.0,11.04,2.305,0.458,-30.41,92.42,1.52,1.61,0.50,92.70,0.179,-999,-999,-999
7763.5,7703.5,11.34,2.337,0.468,-30.78,92.22,1.53,1.62,0.46,93.60,0.170,-999,-999,-999
7764.0,7704.0,11.49,2.299,0.468,-30.74,91.77,1.51,1.61,0.42,95.09,0.164,-999,-999,-999
7764.5,7704.5,10.89,2.270,0.450,-30.93,90.52,1.52,1.60,0.41,91.87,0.150,-999,-999,-999
7765.0,7705.0,11.52,2.383,0.428,-31.13,87.88,1.58,1.65,0.41,95.29,0.163,-999,-999,-999
7765.5,7705.5,11.67,2.419,0.428,-31.24,88.51,1.57,1.69,0.44,94.71,0.216,-999,-999,-999
7766.0,7706.0,11.41,2.330,0.452,-31.17,90.35,1.55,1.67,0.49,96.83,0.198,-999,-999,-999
7766.5,7706.5,11.50,2.341,0.487,-31.27,91.83,1.53,1.63,0.53,94.51,0.186,-999,-999,-999
7767.0,7707.0,11.22,2.414,0.498,-30.99,92.76,1.47,1.58,0.55,96.31,0.226,-999,-999,-999
7767.5,7707.5,11.11,2.324,0.487,-31.23,91.84,1.36,1.49,0.54,97.29,0.205,-999,-999,-999
7768.0,7708.0,11.53,2.224,0.456,-31.08,92.04,1.35,1.45,0.52,95.27,0.148,-999,-999,-999
7768.5,7708.5,11.07,2.212,0.484,-30.96,93.23,1.37,1.45,0.49,100.17,0.128,-999,-999,-999
7769.0,7709.0,11.50,2.212,0.515,-31.18,94.00,1.38,1.46,0.45,92.63,0.141,-999,-999,-999
7769.5,7709.5,11.37,2.237,0.523,-30.84,92.43,1.41,1.48,0.39,95.10,0.145,-999,-999,-999
7770.0,7710.0,11.71,2.223,0.493,-30.86,91.85,1.51,1.57,0.35,94.93,0.110,-999,-999,-999
7770.5,7710.5,11.18,2.246,0.450,-30.97,92.85,1.61,1.67,0.36,91.41,0.119,-999,-999,-999
7771.0,7711.0,11.12,2.357,0.442,-30.61,99.24,1.66,1.73,0.42,93.35,0.165,-999,-999,-999
7771.5,7711.5,11.09,2.317,0.455,-30.66,101.76,1.73,1.81,0.47,95.68,0.152,-999,-999,-999
7772.0,7712.0,10.96,2.625,0.446,-30.89,101.79,1.74,1.83,0.52,92.61,0.193,-999,-999,-999
7772.5,7712.5,11.10,2.514,0.435,-30.80,102.94,1.73,1.81,0.59,91.11,0.105,-999,-999,-999
7773.0,7713.0,10.51,2.456,0.457,-30.62,104.78,1.68,1.76,0.65,97.78,0.060,-999,-999,-999
7773.5,7713.5,10.32,2.473,0.501,-30.85,102.39,1.53,1.66,0.69,92.63,0.063,-999,-999,-999
7774.0,7714.0,10.54,2.496,0.514,-30.82,98.17,1.43,1.56,0.67,96.58,0.082,-999,-999,-999
7774.5,7714.5,11.26,2.494,0.502,-30.85,95.65,1.43,1.50,0.59,94.35,0.088,-999,-999,-999
7775.0,7715.0,11.82,2.495,0.503,-30.93,94.25,1.50,1.54,0.50,90.82,0.094,-999,-999,-999
7775.5,7715.5,11.62,2.486,0.420,-30.84,95.96,1.60,1.64,0.42,95.69,0.092,-999,-999,-999
7776.0,7716.0,11.28,2.516,0.294,-30.63,100.94,1.75,1.78,0.38,93.20,0.111,-999,-999,-999
7776.5,7716.5,11.34,2.485,0.235,-30.65,107.36,2.10,2.09,0.42,92.15,0.104,-999,-999,-999
7777.0,7717.0,9.39,2.475,0.247,-30.68,107.84,2.53,2.45,0.60,90.48,0.115,-999,-999,-999
7777.5,7717.5,9.26,2.475,0.266,-30.48,107.99,2.98,2.85,0.99,86.63,0.132,-999,-999,-999
7778.0,7718.0,9.13,2.512,0.284,-29.69,106.23,3.19,3.13,1.44,89.25,0.146,-999,-999,-999
7778.5,7718.5,8.93,2.461,0.293,-28.62,101.85,3.18,3.18,1.80,88.31,0.092,-999,-999,-999
7779.0,7719.0,8.93,2.312,0.298,-28.00,99.57,3.22,3.19,1.93,89.95,0.001,-999,-999,-999
7779.5,7719.5,8.88,2.393,0.299,-27.24,96.14,3.24,3.19,1.92,90.94,0.014,-999,-999,-999
7780.0,7720.0,8.84,2.414,0.293,-26.69,86.47,3.15,3.09,1.89,89.51,0.008,-999,-999,-999
7780.5,7720.5,8.89,2.412,0.285,-26.57,86.22,3.11,2.99,1.94,89.41,0.008,-999,-999,-999
7781.0,7721.0,8.86,2.380,0.286,-25.89,80.42,3.11,2.95,1.94,90.54,0.017,-999,-999,-999
7781.5,7721.5,8.73,2.314,0.286,-24.59,73.09,3.14,2.93,1.88,90.05,0.004,-999,-999,-999
7782.0,7722.0,8.49,2.278,0.287,-23.70,69.33,3.40,3.06,1.84,89.84,-0.008,-999,-999,-999
7782.5,7722.5,8.35,2.274,0.267,-22.94,68.96,3.81,3.43,1.85,88.25,-0.009,-999,-999,-999
7783.0,7723.0,8.35,2.323,0.240,-21.91,70.22,4.30,3.96,2.01,86.20,0.001,-999,-999,-999
7783.5,7723.5,8.38,2.351,0.232,-21.41,75.28,5.26,4.67,2.28,85.31,-0.003,-999,-999,-999
7784.0,7724.0,8.47,2.329,0.224,-20.82,73.27,6.30,5.47,2.63,86.85,-0.013,-999,-999,-999
7784.5,7724.5,8.55,2.271,0.210,-20.49,50.01,6.86,5.99,2.89,86.70,-0.012,-999,-999,-999
7785.0,7725.0,8.48,2.257,0.200,-20.44,31.72,7.06,6.14,2.84,86.20,-0.003,-999,-999,-999
7785.5,7725.5,8.37,2.262,0.192,-20.02,26.31,7.29,6.27,2.60,86.20,-0.002,-999,-999,-999
7786.0,7726.0,8.28,2.255,0.184,-19.86,27.55,7.44,6.40,2.36,85.59,-0.002,-999,-999,-999
7786.5,7726.5,8.27,2.276,0.184,-19.73,25.54,7.36,6.45,2.34,84.70,0.002,-999,-999,-999
7787.0,7727.0,8.27,2.269,0.182,-19.87,21.85,7.06,6.39,2.46,84.45,-0.004,-999,-999,-999
7787.5,7727.5,8.27,2.273,0.176,-20.00,20.70,6.74,6.25,2.55,84.95,-0.003,-999,-999,-999
7788.0,7728.0,8.27,2.289,0.175,-20.09,23.45,6.61,6.18,2.54,85.40,0.006,-999,-999,-999
7788.5,7728.5,8.27,2.291,0.178,-20.33,25.21,6.51,6.18,2.54,86.10,0.008,-999,-999,-999
7789.0,7729.0,8.27,2.288,0.180,-20.57,24.67,5.86,5.85,2.55,85.86,0.002,-999,-999,-999
7789.5,7729.5,8.27,2.299,0.182,-20.88,20.48,4.91,5.17,2.62,87.19,0.012,-999,-999,-999
7790.0,7730.0,8.27,2.312,0.192,-21.48,24.91,4.07,4.38,2.65,85.41,0.017,-999,-999,-999
7790.5,7730.5,8.29,2.324,0.225,-21.99,40.32,3.47,3.63,2.61,86.00,0.009,-999,-999,-999
7791.0,7731.0,8.29,2.362,0.280,-22.31,66.85,3.29,3.19,2.46,86.80,0.009,-999,-999,-999
7791.5,7731.5,8.38,2.362,0.312,-23.02,87.96,3.24,3.09,2.19,87.30,0.006,-999,-999,-999
7792.0,7732.0,8.67,2.414,0.303,-23.56,98.46,3.40,3.24,1.97,88.39,0.007,-999,-999,-999
7792.5,7732.5,8.76,2.452,0.292,-23.90,103.22,3.66,3.54,1.94,86.30,0.008,-999,-999,-999
7793.0,7733.0,8.82,2.480,0.305,-24.30,103.81,3.86,3.89,2.09,85.70,0.014,-999,-999,-999
7793.5,7733.5,8.83,2.472,0.316,-24.80,94.81,3.90,4.13,2.29,85.35,0.020,-999,-999,-999
7794.0,7734.0,8.88,2.490,0.318,-25.24,92.36,3.92,4.24,2.52,85.10,0.032,-999,-999,-999
7794.5,7734.5,8.99,2.413,0.320,-26.36,96.40,3.92,4.27,2.69,84.90,0.051,-999,-999,-999
7795.0,7735.0,8.99,2.347,0.330,-26.42,97.29,3.75,4.17,2.79,85.50,0.078,-999,-999,-999
7795.5,7735.5,8.99,2.355,0.352,-26.79,97.93,3.43,3.91,2.73,86.55,0.135,-999,-999,-999
7796.0,7736.0,9.02,2.430,0.384,-27.26,97.72,3.10,3.56,2.31,87.62,0.194,-999,-999,-999
7796.5,7736.5,9.06,2.408,0.418,-27.50,100.43,2.80,3.22,1.76,92.34,0.191,-999,-999,-999
7797.0,7737.0,9.08,2.389,0.431,-27.30,102.94,2.46,2.85,1.25,90.25,0.185,-999,-999,-999
7797.5,7737.5,9.03,2.389,0.422,-27.26,99.29,2.17,2.49,0.86,89.12,0.197,-999,-999,-999
7798.0,7738.0,9.13,2.386,0.408,-27.34,95.36,2.16,2.35,0.67,91.78,0.168,-999,-999,-999
7798.5,7738.5,9.25,2.472,0.392,-26.89,93.86,2.29,2.42,0.69,85.78,0.106,-999,-999,-999
7799.0,7739.0,9.10,2.406,0.370,-26.83,92.48,2.59,2.64,1.03,87.40,0.053,-999,-999,-999
7799.5,7739.5,8.80,2.485,0.348,-26.47,83.96,3.28,3.22,1.38,88.13,0.117,-999,-999,-999
7800.0,7740.0,8.70,2.460,0.279,-26.26,59.22,4.07,4.17,1.60,85.16,0.091,-999,-999,-999
7800.5,7740.5,8.47,2.293,0.208,-26.29,34.43,5.03,5.25,1.91,84.91,0.008,-999,-999,-999
7801.0,7741.0,8.43,2.206,0.183,-25.49,26.29,7.79,6.79,2.60,86.44,-0.006,-999,-999,-999
7801.5,7741.5,8.21,2.217,0.193,-24.99,26.00,12.35,9.00,3.29,84.80,-0.009,-999,-999,-999
7802.0,7742.0,8.17,2.242,0.201,-24.90,26.74,15.32,10.78,3.55,84.40,-0.011,-999,-999,-999
7802.5,7742.5,8.15,2.257,0.198,-24.33,25.42,15.01,11.11,3.15,83.85,0.000,-999,-999,-999
7803.0,7743.0,8.15,2.267,0.195,-23.90,24.20,14.52,10.90,2.50,83.55,0.005,-999,-999,-999
7803.5,7743.5,8.16,2.278,0.188,-23.30,29.71,15.27,11.36,2.20,83.60,0.006,-999,-999,-999
7804.0,7744.0,8.16,2.285,0.191,-22.94,36.62,15.57,11.94,2.31,83.21,-0.001,-999,-999,-999
7804.5,7744.5,8.16,2.310,0.196,-22.79,35.29,16.41,12.66,2.49,84.11,0.003,-999,-999,-999
7805.0,7745.0,8.17,2.272,0.191,-22.59,31.29,18.52,13.94,2.81,86.25,-0.012,-999,-999,-999
7805.5,7745.5,8.21,2.233,0.183,-22.34,27.36,18.47,14.08,3.35,87.50,-0.020,-999,-999,-999
7806.0,7746.0,8.24,2.178,0.183,-22.40,23.25,15.24,12.17,3.80,86.45,-0.027,-999,-999,-999
7806.5,7746.5,8.24,2.189,0.191,-22.03,25.90,12.33,10.14,3.82,86.20,-0.014,-999,-999,-999
7807.0,7747.0,8.24,2.252,0.201,-22.17,34.49,10.27,8.85,3.42,85.20,0.000,-999,-999,-999
7807.5,7747.5,8.24,2.313,0.215,-22.55,45.98,8.93,7.99,2.97,84.99,0.002,-999,-999,-999
7808.0,7748.0,8.24,2.341,0.231,-22.38,58.29,8.77,7.85,2.96,82.55,-0.001,-999,-999,-999
7808.5,7748.5,8.24,2.373,0.243,-22.50,71.19,9.06,8.29,3.41,82.00,0.001,-999,-999,-999
7809.0,7749.0,8.24,2.460,0.250,-21.94,76.84,8.81,8.45,4.00,82.30,0.038,-999,-999,-999
7809.5,7749.5,8.26,2.429,0.244,-21.77,79.52,8.26,8.13,4.35,81.46,0.039,-999,-999,-999
7810.0,7750.0,8.27,2.373,0.236,-22.01,69.19,8.33,7.95,4.43,83.31,0.014,-999,-999,-999
7810.5,7750.5,8.27,2.446,0.233,-21.07,74.02,8.94,8.04,4.27,84.80,0.033,-999,-999,-999
7811.0,7751.0,8.29,2.408,0.226,-20.63,68.12,10.30,8.50,4.19,85.70,0.035,-999,-999,-999
7811.5,7751.5,8.26,2.321,0.207,-20.24,54.59,11.92,9.28,3.89,87.90,0.009,-999,-999,-999
7812.0,7752.0,8.22,2.265,0.199,-19.34,43.39,12.64,9.72,3.51,87.84,0.000,-999,-999,-999
7812.5,7752.5,8.21,2.268,0.199,-18.74,36.48,14.23,10.23,2.94,86.95,0.002,-999,-999,-999
7813.0,7753.0,8.21,2.268,0.195,-18.48,35.34,16.71,11.06,2.50,86.45,-0.004,-999,-999,-999
7813.5,7753.5,8.21,2.260,0.190,-18.57,34.21,20.88,12.53,2.71,85.25,-0.004,-999,-999,-999
7814.0,7754.0,8.21,2.230,0.185,-18.37,29.67,25.39,14.70,2.99,84.80,-0.009,-999,-999,-999
7814.5,7754.5,8.21,2.235,0.178,-17.83,28.88,26.71,16.27,3.07,83.90,-0.007,-999,-999,-999
7815.0,7755.0,8.21,2.265,0.177,-17.79,31.56,26.99,17.09,2.87,84.60,-0.001,-999,-999,-999
7815.5,7755.5,8.21,2.296,0.183,-17.58,30.61,26.49,17.40,2.53,86.10,0.009,-999,-999,-999
7816.0,7756.0,8.21,2.265,0.191,-17.35,30.88,25.11,17.12,2.35,87.61,0.012,-999,-999,-999
7816.5,7756.5,8.21,2.245,0.196,-17.10,30.45,23.66,16.49,2.34,89.10,0.011,-999,-999,-999
7817.0,7757.0,8.23,2.265,0.200,-17.21,29.70,21.94,15.49,2.32,89.45,0.012,-999,-999,-999
7817.5,7757.5,8.24,2.256,0.198,-16.88,30.25,20.05,14.08,2.30,89.50,0.016,-999,-999,-999
7818.0,7758.0,8.24,2.231,0.197,-16.58,33.61,18.71,12.78,2.27,88.90,0.012,-999,-999,-999
7818.5,7758.5,8.24,2.247,0.206,-16.43,34.84,18.46,12.21,2.17,87.96,0.009,-999,-999,-999
7819.0,7759.0,8.24,2.270,0.211,-16.36,38.21,18.95,12.21,2.11,88.89,0.002,-999,-999,-999
7819.5,7759.5,8.25,2.315,0.200,-16.43,43.23,20.98,12.83,2.21,87.41,0.011,-999,-999,-999
7820.0,7760.0,8.28,2.271,0.178,-16.10,39.86,26.71,15.05,2.57,86.46,0.004,-999,-999,-999
7820.5,7760.5,8.27,2.216,0.159,-16.29,24.77,34.68,18.92,3.54,88.10,-0.001,-999,-999,-999
7821.0,7761.0,8.27,2.221,0.149,-16.26,19.82,41.81,23.51,5.30,88.00,-0.001,-999,-999,-999
7821.5,7761.5,8.27,2.220,0.155,-16.40,18.96,41.89,26.57,7.05,88.35,-0.003,-999,-999,-999
7822.0,7762.0,8.27,2.223,0.167,-16.83,20.97,29.45,23.33,8.22,88.99,-0.004,-999,-999,-999
7822.5,7762.5,8.29,2.246,0.203,-17.17,24.72,15.78,15.13,7.71,86.35,0.002,-999,-999,-999
7823.0,7763.0,8.34,2.376,0.276,-17.49,45.46,9.75,9.15,6.22,83.71,0.016,-999,-999,-999
7823.5,7763.5,8.43,2.468,0.347,-18.02,76.80,7.24,6.75,4.49,85.49,0.076,-999,-999,-999
7824.0,7764.0,8.55,2.440,0.342,-18.12,94.50,6.34,6.09,3.35,84.81,0.091,-999,-999,-999
7824.5,7764.5,8.56,2.364,0.264,-18.15,73.07,6.26,5.98,2.87,85.70,0.050,-999,-999,-999
7825.0,7765.0,8.69,2.284,0.199,-17.78,59.20,6.73,6.30,2.68,85.90,0.024,-999,-999,-999
7825.5,7765.5,8.19,2.295,0.185,-17.40,45.36,7.47,6.67,2.62,84.60,0.025,-999,-999,-999
7826.0,7766.0,8.19,2.327,0.190,-17.31,43.11,8.22,6.87,2.68,85.00,0.028,-999,-999,-999
7826.5,7766.5,8.20,2.334,0.196,-17.25,40.71,8.52,7.05,2.89,85.50,0.039,-999,-999,-999
7827.0,7767.0,8.19,2.327,0.197,-17.13,35.35,8.35,7.08,3.20,86.64,0.047,-999,-999,-999
7827.5,7767.5,8.18,2.329,0.197,-17.25,36.37,8.01,6.93,3.44,86.90,0.045,-999,-999,-999
7828.0,7768.0,8.18,2.322,0.198,-17.61,37.31,7.24,6.56,3.45,87.81,0.037,-999,-999,-999
7828.5,7768.5,8.18,2.318,0.215,-18.00,45.66,6.08,6.04,3.24,89.30,0.028,-999,-999,-999
7829.0,7769.0,8.21,2.333,0.245,-18.52,60.21,5.29,5.61,2.88,90.80,0.021,-999,-999,-999
7829.5,7769.5,8.30,2.341,0.284,-18.97,76.91,4.94,5.23,2.63,90.69,0.016,-999,-999,-999
7830.0,7770.0,8.41,2.360,0.328,-19.35,89.44,4.58,4.83,2.35,89.01,0.046,-999,-999,-999
7830.5,7770.5,8.62,2.405,0.362,-19.49,95.97,4.73,4.76,2.02,89.19,0.117,-999,-999,-999
7831.0,7771.0,8.87,2.377,0.335,-19.50,85.41,5.41,5.19,1.65,86.76,0.085,-999,-999,-999
7831.5,7771.5,9.09,2.273,0.244,-19.18,64.76,6.14,5.79,1.46,85.07,-0.018,-999,-999,-999
7832.0,7772.0,9.19,2.348,0.183,-18.83,44.50,7.68,6.58,1.79,88.28,-0.006,-999,-999,-999
7832.5,7772.5,8.22,2.299,0.172,-18.31,33.55,9.68,7.40,2.35,85.52,0.000,-999,-999,-999
7833.0,7773.0,8.18,2.262,0.173,-18.27,28.24,11.82,8.25,2.97,86.94,0.001,-999,-999,-999
7833.5,7773.5,8.19,2.230,0.176,-18.16,23.44,14.40,9.37,3.20,85.25,-0.002,-999,-999,-999
7834.0,7774.0,8.18,2.274,0.182,-17.99,24.16,16.81,10.57,3.08,85.20,-0.004,-999,-999,-999
7834.5,7774.5,8.19,2.296,0.179,-17.67,23.89,18.12,11.34,2.88,84.70,-0.002,-999,-999,-999
7835.0,7775.0,8.19,2.299,0.173,-17.64,24.37,19.00,11.69,2.69,84.55,0.006,-999,-999,-999
7835.5,7775.5,8.19,2.297,0.171,-17.68,21.22,20.29,12.11,2.56,85.50,0.002,-999,-999,-999
7836.0,7776.0,8.19,2.283,0.168,-17.82,21.14,22.06,12.82,2.51,85.50,-0.004,-999,-999,-999
7836.5,7776.5,8.19,2.266,0.170,-18.25,21.62,23.88,13.65,2.54,85.10,-0.004,-999,-999,-999
7837.0,7777.0,8.19,2.261,0.172,-18.31,21.39,25.45,14.44,2.59,85.10,-0.003,-999,-999,-999
7837.5,7777.5,8.19,2.264,0.170,-18.44,20.42,27.37,15.36,2.61,85.60,-0.001,-999,-999,-999
7838.0,7778.0,8.19,2.282,0.166,-18.56,22.79,29.97,16.53,2.62,85.60,0.001,-999,-999,-999
7838.5,7778.5,8.19,2.254,0.160,-18.88,22.24,32.98,17.89,2.97,85.50,-0.002,-999,-999,-999
7839.0,7779.0,8.19,2.216,0.158,-19.22,19.59,36.00,19.51,3.71,85.85,-0.020,-999,-999,-999
7839.5,7779.5,8.19,2.206,0.163,-19.79,17.99,37.28,21.10,4.16,85.20,-0.024,-999,-999,-999
7840.0,7780.0,8.18,2.239,0.161,-20.18,18.38,35.43,21.60,4.31,83.81,-0.013,-999,-999,-999
7840.5,7780.5,8.19,2.254,0.162,-20.76,18.56,30.42,20.12,3.71,84.35,-0.008,-999,-999,-999
7841.0,7781.0,8.18,2.259,0.170,-21.40,18.14,23.29,16.98,3.23,85.05,-0.009,-999,-999,-999
7841.5,7781.5,8.18,2.214,0.174,-21.90,18.76,18.21,13.92,2.96,85.46,-0.016,-999,-999,-999
7842.0,7782.0,8.19,2.214,0.179,-22.09,20.48,16.00,12.09,2.85,87.85,-0.011,-999,-999,-999
7842.5,7782.5,8.19,2.248,0.187,-22.50,24.94,13.76,10.66,2.81,87.15,-0.008,-999,-999,-999
7843.0,7783.0,8.23,2.250,0.195,-22.73,29.53,11.52,9.11,2.97,86.35,-0.009,-999,-999,-999
7843.5,7783.5,8.24,2.262,0.210,-23.09,30.36,10.09,7.89,3.07,84.59,-0.010,-999,-999,-999
7844.0,7784.0,8.24,2.378,0.229,-23.32,45.44,9.10,7.25,3.34,83.20,0.012,-999,-999,-999
